pubid,avg_earn_2014_to_2018,hgc_ever,asvab,female,black,hispanic
3366,37458.58395401596,14.0,665.08,0,0,0
3367,40318.335443356365,12.0,65.38,0,0,0
3368,28705.7979648575,17.0,729.39,1,0,0
3369,29328.9443086091,15.0,995.52,0,0,0
3370,137609.05929341566,16.0,507.27,0,0,0
3371,116905.98753725276,14.0,431.43,1,0,0
3372,0.0,10.0,559.07,0,0,0
3374,125124.70466271062,16.0,699.15,0,0,0
3375,30174.141301015334,17.0,491.01,1,0,0
3376,75402.72676426626,17.0,759.79,1,0,1
3379,277937.91371103196,16.0,893.21,0,0,0
3380,167988.03554551268,16.0,741.76,1,0,0
3382,15512.65458728789,8.0,24.86,0,0,1
3384,15030.291217951017,9.0,77.23,0,1,0
3385,0.0,9.0,137.5,0,1,0
3386,312124.0813843135,18.0,455.19,0,1,0
3388,57968.78515570738,16.0,712.26,0,1,0
3389,0.0,11.0,163.19,0,1,0
3390,104857.63625147163,12.0,279.76,0,0,0
3391,37613.89348034942,17.0,780.04,1,0,0
3392,744.6074201898188,9.0,15.13,0,0,1
3398,22152.28929793471,0.0,815.34,1,1,0
3399,242584.11344427918,16.0,230.69,0,0,0
3400,67689.83226549842,12.0,150.42,0,0,0
3402,49665.003291876084,12.0,115.59,1,0,0
3403,9742.165628104396,8.0,80.51,1,0,0
3405,0.0,8.0,82.63,1,0,0
3406,35648.616061364235,14.0,886.17,1,0,0
3407,23561.239797403046,13.0,111.15,0,0,0
3408,57149.2751414314,15.0,872.85,1,0,0
3409,68492.06349206349,16.0,326.55,0,1,0
3410,137321.86907798154,19.0,912.85,1,0,0
3411,64833.05077775876,16.0,768.1,1,1,0
3413,50944.27616792864,12.0,430.9,1,0,0
3414,60361.21294801304,16.0,796.31,1,0,0
3415,55875.83634957831,18.0,921.37,1,0,0
3416,2344.161660720762,16.0,691.16,1,0,0
3417,26888.601284632343,16.0,818.12,1,0,0
3418,77788.64606233725,16.0,503.79,0,0,0
3419,71961.41533884035,16.0,444.6,0,0,0
3422,19847.594549802376,16.0,897.8,1,0,0
3425,50342.48444446592,12.0,351.28,0,0,0
3426,28297.873905953154,12.0,402.41,1,0,0
3429,61427.5944688853,16.0,715.05,1,0,0
3431,76188.07994938955,18.0,730.29,1,0,0
3432,30791.858509669062,12.0,552.73,1,0,0
3434,141423.2739853821,16.0,581.7,0,0,0
3435,37674.33707280355,18.0,986.65,0,0,0
3436,14613.248442156595,10.0,90.31,0,0,0
3437,0.0,12.0,421.91,1,0,0
3438,3986.8873962180073,8.0,5.01,1,0,0
3440,0.0,12.0,21.15,0,0,0
3441,82201.79930728367,20.0,597.7,1,0,0
3443,33305.29285790323,16.0,885.35,1,0,0
3445,59982.942194302566,12.0,202.65,1,1,0
3446,64479.179337513604,17.0,593.84,0,0,0
3447,0.0,13.0,373.46,0,0,0
3449,55288.72295651428,19.0,485.83,0,0,0
3450,27701.488454560986,11.0,635.45,0,0,0
3451,6523.053665910808,9.0,540.5,0,0,0
3453,21403.76984126984,14.0,146.64,1,0,0
3454,90295.02850950071,14.0,933.39,0,0,0
3455,91907.68334093923,20.0,207.6,1,0,0
3456,103868.04790043784,16.0,988.18,0,0,0
3457,195609.32994043245,20.0,888.92,0,0,0
3458,127250.08930996049,18.0,868.62,0,0,0
3459,17656.128825442695,16.0,541.68,0,0,0
3463,1363.9031879346155,17.0,595.42,1,0,0
3464,70564.6424749304,17.0,401.2,0,0,0
3466,96344.37883288307,9.0,423.22,0,0,0
3467,82291.35404269012,15.0,756.89,0,0,0
3468,145745.6761172076,16.0,921.29,0,0,0
3469,52572.90094309195,13.0,204.03,0,0,0
3470,53741.960818464475,17.0,827.31,1,0,0
3471,64137.58988887075,18.0,881.11,0,0,0
3472,109891.62828501759,16.0,956.95,0,0,0
3473,47127.452126943215,13.0,83.96,0,0,0
3474,42807.53968253968,12.0,441.17,0,0,0
3475,42483.040275356616,16.0,933.75,1,0,0
3476,78472.13802775471,14.0,825.98,0,0,0
3477,7338.435374149659,14.0,576.59,1,0,0
3479,44251.8499918014,9.0,492.83,1,0,0
3481,31924.70121496324,15.0,811.65,1,0,0
3482,98607.94719766348,14.0,628.88,0,0,0
3483,43046.141819225595,13.0,657.82,1,0,0
3484,50162.48208618684,19.0,500.61,1,0,0
3485,242584.11344427918,12.0,391.25,0,0,0
3486,312124.0813843135,19.0,677.64,0,0,0
3488,5845.2993768626375,13.0,248.35,1,0,0
3489,0.0,18.0,843.67,1,1,0
3492,0.0,13.0,313.66,1,1,0
3493,50269.57464101869,12.0,133.11,0,1,0
3494,14388.77859167826,12.0,242.34,1,1,0
3495,20114.318210116293,12.0,273.01,0,1,0
3496,6234.986001986814,10.0,626.71,0,1,0
3497,0.0,16.0,353.58,1,0,0
3498,57986.30753615644,20.0,973.32,1,0,0
3500,43733.02254465203,13.0,171.47,0,0,0
3501,0.0,11.0,14.59,1,1,0
3502,10192.271352985637,14.0,296.47,0,1,0
3503,14094.924265990829,13.0,236.31,1,1,0
3504,17739.743557647627,13.0,418.62,1,1,0
3505,21403.76984126984,8.0,113.34,0,1,0
3506,18813.023311605368,10.0,111.3,1,1,0
3507,0.0,15.0,213.72,1,1,0
3508,37560.29502491153,7.0,126.16,0,1,0
3509,3027.620670594863,12.0,34.28,0,1,0
3510,24586.667826012912,12.0,308.92,1,1,0
3511,0.0,9.0,251.14,0,1,0
3512,33105.99409654395,14.0,117.18,1,1,0
3515,0.0,14.0,785.84,0,0,0
3517,16142.219590159346,14.0,389.13,1,1,0
3518,76319.92070681679,12.0,179.31,0,0,0
3520,51655.42481036239,16.0,572.44,0,0,0
3521,15749.438641553787,16.0,264.26,1,0,0
3522,0.0,15.0,414.9,1,0,0
3526,27068.692559978972,16.0,331.41,1,0,0
3527,72099.40481155693,18.0,929.45,1,0,0
3528,52578.63861946125,10.0,130.08,0,0,0
3529,1537.810605260223,14.0,811.35,1,0,1
3530,93616.84559347219,16.0,852.12,0,0,0
3531,0.0,8.0,8.4,1,1,0
3532,0.0,11.0,214.79,1,0,0
3535,55516.218179243144,19.0,643.06,1,0,0
3536,70558.36491090007,18.0,611.08,1,0,0
3537,46403.60530766167,15.0,966.65,1,1,0
3538,60942.100037021424,17.0,675.76,0,0,0
3539,88790.16584724875,12.0,361.34,0,0,0
3541,11175.180154789761,12.0,588.42,1,0,0
3542,0.0,16.0,120.0,1,1,0
3543,31208.6803270271,9.0,108.65,0,1,0
3545,41535.36364646923,10.0,423.69,0,0,0
3546,35228.256372457494,13.0,418.92,0,1,0
3547,28012.55075833318,12.0,421.56,0,1,0
3548,51420.37265662561,17.0,462.41,1,0,0
3549,31805.053532070742,16.0,725.42,0,0,0
3550,29226.49688431319,16.0,712.99,1,0,0
3552,1509.0710382513662,14.0,324.87,1,0,0
3553,49316.43365329475,20.0,428.59,1,0,0
3554,66292.78780178478,12.0,624.01,0,0,0
3555,0.0,13.0,560.06,1,0,0
3556,30264.335753266354,20.0,936.68,0,0,0
3557,0.0,10.0,818.68,0,0,0
3558,45791.95242409007,14.0,985.53,0,0,0
3560,18615.18550474547,16.0,671.76,0,0,0
3561,109024.29280118378,18.0,948.59,1,0,0
3562,3896.866251241759,16.0,846.29,1,0,0
3563,49640.49467932125,18.0,839.18,0,0,0
3565,58520.06792491604,12.0,78.08,0,0,0
3566,16079.378095950742,12.0,86.73,1,1,0
3568,98473.69815052854,13.0,604.59,0,0,0
3569,84275.98889941297,12.0,493.33,0,0,0
3570,0.0,9.0,268.98,0,0,0
3571,28403.283612361633,7.0,99.52,0,0,0
3573,70143.59252235165,8.0,112.76,0,0,0
3574,76715.65169118637,16.0,747.95,0,0,0
3575,33010.121865433764,16.0,300.93,1,1,0
3576,54418.07863796487,20.0,402.41,1,0,0
3577,22985.71197421441,17.0,800.31,1,0,1
3578,51073.80044990636,18.0,984.86,1,0,0
3579,92639.19261949118,16.0,459.94,1,1,0
3580,95595.4147908804,10.0,152.86,0,1,0
3581,61312.93719684574,13.0,546.78,1,0,1
3582,153299.56698098945,16.0,658.08,0,0,1
3583,39778.81607815822,16.0,603.72,1,1,0
3584,58452.99376862638,17.0,695.06,0,1,0
3585,21510.881027705876,12.0,269.48,1,0,0
3586,84887.21530508816,19.0,513.22,1,1,0
3587,155973.3207381995,20.0,916.61,0,1,0
3588,21118.434447301326,16.0,795.68,1,0,0
3589,45278.79515867986,16.0,651.35,0,1,0
3590,8273.415779886875,17.0,144.52,1,1,0
3592,82674.80303545737,15.0,568.99,0,1,0
3593,8774.194417139037,12.0,372.19,1,0,0
3594,49170.306124594004,15.0,655.07,1,1,0
3597,0.0,9.0,43.78,1,0,0
3598,64298.29314548902,19.0,768.23,1,1,0
3599,26147.26524057998,12.0,845.26,0,1,0
3601,73508.24190126064,20.0,764.42,1,1,0
3602,0.0,13.0,100.09,0,0,1
3603,64869.16359179319,13.0,127.99,0,0,1
3604,62548.81486525847,13.0,531.99,1,0,0
3606,74460.74201898188,19.0,820.38,0,0,0
3608,51067.88493940194,11.0,365.85,1,0,0
3609,72963.18132543251,12.0,186.92,0,0,0
3611,19784.463145926547,14.0,628.03,1,0,0
3612,52607.69439176375,16.0,616.31,1,0,0
3613,24736.70608554689,15.0,322.71,1,0,0
3614,312124.0813843135,17.0,976.26,1,0,0
3615,16794.09820247729,16.0,811.68,1,0,0
3616,56475.566102445664,14.0,543.97,0,0,0
3620,61153.628117913824,12.0,227.99,0,0,1
3623,74865.05450104557,17.0,319.74,0,1,0
3624,75330.24343871545,16.0,767.51,1,1,0
3625,27332.595033269852,13.0,959.32,0,1,0
3626,52096.40116831892,15.0,497.8,0,1,0
3627,9700.333769304865,17.0,802.49,1,1,0
3628,69557.25860698921,20.0,826.29,1,1,0
3631,61055.93656545343,12.0,854.98,1,0,0
3632,277937.91371103196,15.0,641.9,0,1,0
3633,22722.05495205698,12.0,36.38,1,1,0
3634,45188.85454416673,16.0,802.89,1,1,0
3635,20348.965024011948,10.0,247.09,0,1,0
3636,0.0,12.0,249.59,0,1,0
3637,82315.33820656026,18.0,731.22,1,1,0
3638,18615.18550474547,16.0,545.81,1,1,0
3639,35225.278651368564,15.0,255.35,1,1,0
3640,70852.09038784652,16.0,759.1,0,0,0
3641,33213.99178519055,20.0,524.42,1,1,0
3643,94291.09904697929,16.0,859.31,0,0,0
3644,37284.368257500326,14.0,863.53,1,0,1
3645,76769.70430984556,20.0,688.93,0,0,1
3646,40414.33652320752,16.0,579.86,0,1,0
3647,78682.14122382447,16.0,762.62,0,0,0
3648,65307.13747388235,18.0,481.14,1,0,1
3649,60036.64819841221,10.0,108.89,0,1,0
3653,0.0,9.0,38.71,0,1,0
3661,0.0,14.0,863.18,1,0,0
3666,44305.222839574366,14.0,402.05,0,0,1
3667,8767.949065293957,8.0,165.97,1,0,0
3682,71978.71728501581,18.0,517.97,1,0,1
3683,38849.907716991314,14.0,116.08,0,0,1
3684,13791.046156310193,18.0,576.19,0,0,1
3687,31895.09916974406,10.0,305.79,0,0,1
3688,0.0,10.0,4.05,1,0,1
3690,23417.20596544105,13.0,134.84,0,0,1
3691,58145.34338332769,16.0,66.69,1,1,0
3693,90774.60743086015,12.0,489.54,0,0,1
3695,36692.1768707483,14.0,178.81,0,0,1
3696,44424.27526415605,14.0,363.33,1,0,1
3697,0.0,9.0,52.17,1,1,0
3699,6115.362811791383,13.0,86.41,1,0,1
3701,54586.38791105259,9.0,119.09,0,0,1
3703,21448.172909098615,18.0,102.14,1,0,1
3704,25234.071470093026,16.0,267.27,1,0,1
3705,0.0,16.0,863.59,1,0,0
3707,10956.223829616516,9.0,24.83,0,1,0
3709,52278.99763201038,12.0,145.68,0,1,0
3710,25360.06114138634,12.0,209.04,1,1,0
3712,70354.99813975873,16.0,112.67,1,0,1
3713,0.0,14.0,488.0,1,0,0
3714,77141.32228160399,12.0,759.23,0,0,0
3715,41876.78431469766,8.0,1.38,0,0,0
3716,12859.95625825321,8.0,22.62,1,1,0
3717,5950.270359026182,9.0,3.7,1,1,0
3718,26565.12947474937,8.0,55.13,1,1,0
3719,41697.337283055975,10.0,97.28,0,0,1
3722,0.0,12.0,280.52,1,0,0
3723,84623.55828293072,14.0,639.84,0,0,0
3725,51499.30225990955,16.0,945.02,0,0,0
3728,63400.269455858324,15.0,607.06,0,0,0
3729,34218.24459060474,8.0,89.12,1,0,0
3731,83903.98438143155,16.0,957.07,0,0,0
3732,17011.62623173248,11.0,122.16,0,1,0
3733,0.0,11.0,142.02,0,1,0
3734,59365.30937585605,12.0,40.96,0,1,0
3736,47356.16346449774,20.0,735.59,1,0,0
3737,63849.61433464216,16.0,92.21,0,1,0
3738,146356.62938642444,14.0,857.13,0,0,1
3739,69911.13004723437,17.0,697.22,1,1,0
3740,56619.43434662108,12.0,448.98,1,1,0
3741,3507.1796261175828,11.0,577.91,1,0,0
3742,47945.502462246106,16.0,302.98,1,0,0
3745,147845.09576047846,15.0,488.64,1,1,0
3746,42692.39922772142,14.0,513.33,0,1,0
3747,23891.72233208886,15.0,58.24,1,1,0
3748,45546.170782186906,14.0,393.99,1,0,1
3749,24074.16252379583,14.0,192.65,0,1,0
3750,17242.614570514237,12.0,3.58,0,1,0
3751,33473.55922245417,18.0,505.24,1,1,0
3754,60117.750875739905,17.0,606.8,1,1,0
3756,14358.87891730367,8.0,80.23,1,1,0
3759,24895.367632843714,11.0,145.84,0,1,0
3760,86002.56012263034,13.0,172.55,0,1,0
3761,39706.87583289625,16.0,179.81,1,1,0
3763,54377.2512513567,14.0,48.77,0,0,0
3765,38484.91704972895,13.0,333.93,1,1,0
3767,46139.75501239276,8.0,202.72,1,0,0
3768,20572.83851067253,12.0,911.33,0,0,0
3769,48376.08702152321,8.0,858.6,0,0,0
3770,46088.27315179223,13.0,979.79,0,0,0
3771,312124.0813843135,17.0,686.48,1,1,0
3772,61007.99884805689,12.0,571.96,0,0,0
3773,68370.25892699194,12.0,443.38,0,0,0
3774,4076.9085411942556,10.0,362.93,1,0,0
3775,86242.97252694578,14.0,179.78,1,0,0
3776,2922.6496884313187,12.0,0.0,1,0,0
3777,69623.12680768088,15.0,700.11,0,0,0
3778,0.0,8.0,44.68,1,0,0
3779,34556.779647439645,12.0,257.0,1,0,0
3785,72632.97192720506,12.0,306.34,0,0,0
3787,61700.47589820925,13.0,944.89,0,0,0
3789,67998.48761379546,18.0,921.1,1,1,0
3791,154510.44646881297,20.0,688.16,1,1,0
3792,21882.87010671091,12.0,322.07,0,1,0
3793,9352.47900298022,14.0,173.5,0,1,0
3795,17374.17313776244,8.0,180.19,0,1,0
3796,21717.716422203048,13.0,238.37,0,1,0
3797,0.0,12.0,6.12,0,1,0
3799,51304.62000827371,14.0,296.29,1,0,1
3800,43810.55298593811,16.0,704.96,0,0,1
3803,15227.975683372859,15.0,725.93,1,0,0
3805,49281.698586826154,12.0,680.82,0,0,0
3806,0.0,7.0,25.04,1,1,0
3807,50504.38141033364,17.0,347.53,1,1,0
3808,18646.538634851448,10.0,50.94,0,1,0
3809,1158.2782091841625,14.0,717.63,0,1,0
3810,19753.40059260406,10.0,272.85,1,0,1
3811,34083.21287314038,13.0,180.42,0,0,1
3812,4256.64095564281,11.0,72.63,1,1,0
3814,79383.63422560936,14.0,384.87,0,0,0
3815,8812.959637782082,12.0,483.61,1,0,1
3816,70534.42067870333,16.0,897.49,0,0,0
3820,4550.378678937782,16.0,286.11,1,0,0
3821,32194.740157194916,14.0,582.56,1,1,0
3822,101817.90689654922,19.0,961.84,1,0,0
3823,17476.35967194854,13.0,866.72,1,0,0
3824,3507.1796261175828,9.0,345.43,1,0,0
3827,41082.77110276595,14.0,47.88,0,1,0
3828,13285.522492626898,8.0,174.77,1,0,0
3829,46537.96376186368,12.0,191.4,0,0,0
3830,32470.550322213665,9.0,186.71,1,0,0
3831,48106.02358659447,10.0,78.32,0,0,0
3832,68777.88535674087,18.0,839.14,1,0,0
3833,26229.39111224045,18.0,308.87,1,0,0
3837,19286.815571201372,15.0,639.04,1,0,0
3838,116693.07064857874,20.0,972.6,1,0,0
3839,93581.40790109543,10.0,544.68,0,0,0
3840,25539.87022655393,12.0,2.88,0,0,0
3842,37230.37100949094,13.0,484.48,1,1,0
3843,75855.68269572797,19.0,551.97,1,0,0
3844,27536.544816373487,12.0,160.14,0,1,0
3845,51559.42373051121,13.0,251.93,0,1,0
3847,8255.475975262121,13.0,514.17,1,0,0
3848,34373.92841681264,10.0,734.51,0,0,0
3849,101380.0096851791,11.0,644.65,0,0,0
3850,210806.96922615333,20.0,980.1,0,0,0
3851,25984.126428259344,12.0,499.27,0,0,0
3852,75684.58128853043,14.0,944.94,0,0,0
3853,31709.257971679595,14.0,802.59,1,0,0
3854,16646.028126522393,12.0,369.62,0,1,0
3855,51241.75402136804,17.0,766.01,1,1,0
3856,22476.261063805283,18.0,245.4,1,1,0
3857,19844.415836113785,14.0,56.53,0,1,0
3859,0.0,12.0,43.27,0,1,0
3860,45558.195076307245,11.0,308.06,0,1,0
3862,44095.280875247285,16.0,401.55,1,1,0
3863,95978.41867414709,12.0,215.05,0,1,0
3864,32236.66412568984,12.0,74.97,1,1,0
3865,40899.895379441885,17.0,644.78,1,1,0
3867,30096.164415996132,16.0,235.58,1,1,0
3868,18723.235371414034,11.0,59.08,1,1,0
3869,0.0,12.0,17.58,1,1,0
3871,49640.49467932125,11.0,108.96,0,0,0
3872,0.0,12.0,39.56,0,0,0
3874,94635.4652241114,20.0,779.19,1,0,0
3875,17123.015873015873,13.0,189.5,1,0,0
3876,0.0,8.0,113.77,0,0,0
3878,30971.667594836643,17.0,852.77,0,1,0
3879,0.0,15.0,205.72,1,1,0
3881,70938.20861678004,12.0,455.85,0,0,0
3882,35468.162435529666,13.0,647.63,0,0,0
3884,50684.17824915269,16.0,690.99,0,1,0
3885,47098.744074697206,16.0,191.83,1,1,0
3886,2865.7958485858157,7.0,43.13,0,1,0
3887,122705.4573611127,17.0,579.03,1,1,0
3888,47416.60705695187,13.0,320.51,0,1,0
3890,9007.951764921874,12.0,320.79,1,0,1
3891,6205.061834915156,15.0,575.97,1,0,1
3892,43076.636751911006,10.0,51.7,0,0,0
3894,157823.08317529122,16.0,1000.0,1,0,0
3895,73712.0351502984,19.0,931.97,0,0,0
3896,58327.58124820247,19.0,911.67,0,0,0
3899,34970.45043643399,13.0,245.65,1,0,0
3900,61512.42421040893,12.0,704.55,1,0,0
3901,0.0,14.0,407.35,1,0,0
3904,41727.2859428247,12.0,396.4,0,0,0
3905,62075.151454403465,15.0,764.18,1,0,0
3906,20792.233560090703,18.0,845.68,1,0,0
3908,29856.555982079368,15.0,364.08,0,0,0
3911,32104.71901221867,16.0,782.06,1,0,0
3912,0.0,16.0,559.63,1,0,0
3913,0.0,10.0,82.75,1,0,0
3915,81270.8996517243,14.0,340.61,0,0,0
3916,62380.925718167295,16.0,957.54,1,0,0
3917,38115.11084184651,11.0,79.31,0,0,1
3919,14747.277777790763,8.0,43.92,1,1,0
3920,10251.909640808584,12.0,142.16,1,1,0
3921,7992.207062285762,8.0,69.4,0,1,0
3922,17296.478442922282,9.0,7.1,1,1,0
3923,0.0,9.0,98.31,0,1,0
3924,0.0,9.0,16.58,1,1,0
3925,0.0,7.0,54.06,1,1,0
3926,0.0,10.0,17.32,1,1,0
3928,0.0,10.0,24.93,1,1,0
3929,24220.965364758904,11.0,106.72,0,1,0
3935,23576.475017397217,16.0,358.03,1,1,0
3936,57740.43747218597,11.0,569.76,0,0,0
3937,99145.65815362742,16.0,718.41,1,0,0
3938,32260.648289560006,17.0,723.86,0,0,0
3939,40548.75269154345,20.0,937.19,1,0,0
3940,40918.02845717812,11.0,626.77,1,1,0
3941,39026.312603173574,12.0,153.53,1,0,0
3943,26367.469502024596,15.0,884.01,1,0,0
3944,81128.209677822,19.0,992.96,0,0,0
3947,28447.69439967859,12.0,337.25,0,0,0
3949,23089.58383468429,9.0,48.23,0,0,0
3951,87679.49065293957,12.0,468.22,0,1,0
3952,11271.297837033386,12.0,439.16,1,0,0
3953,0.0,12.0,428.65,0,0,0
3954,1034.1769724858593,11.0,195.23,1,0,0
3955,44736.83343319347,10.0,105.29,1,0,0
3956,19322.928385235795,14.0,645.17,0,1,0
3957,81536.56021462272,12.0,604.96,0,1,0
3958,25869.75750292892,11.0,329.83,0,1,0
3960,34170.03081173097,14.0,721.05,0,1,0
3962,91788.43125799042,12.0,488.53,0,0,0
3965,4403.061224489796,17.0,835.63,1,0,0
3966,58483.415223220596,15.0,951.92,1,0,0
3967,76547.80247576862,16.0,889.64,0,0,0
3970,11882.834118212522,15.0,908.29,1,0,0
3971,25996.414048035655,14.0,919.59,1,0,0
3972,26930.40545810698,14.0,341.12,1,0,0
3973,49356.18688265283,18.0,29.95,1,1,0
3974,31553.22753092216,14.0,268.96,0,1,0
3976,87963.37024254625,17.0,638.59,1,0,0
3978,37915.249433106575,18.0,294.81,1,0,0
3979,32698.30324242452,15.0,231.38,1,0,0
3980,39946.58862285694,13.0,780.98,0,0,0
3981,32617.73065567901,11.0,301.6,0,0,0
3982,0.0,18.0,506.32,1,0,0
3983,40318.335443356365,13.0,808.97,1,0,0
3984,0.0,11.0,77.52,1,0,0
3991,31356.021654707052,10.0,281.0,0,0,0
3992,47950.98719671935,14.0,379.94,1,0,0
3993,59185.56471505896,10.0,310.22,0,0,0
3995,48070.03962130103,12.0,12.1,0,0,0
3996,14013.905235512206,9.0,92.46,0,0,0
3998,99370.08940666485,17.0,455.61,0,0,0
3999,108722.56840964507,19.0,498.56,1,0,1
4000,77848.74304024184,16.0,779.7,1,0,0
4002,171597.98441814815,12.0,801.75,0,0,0
4003,336241.0667126509,20.0,952.76,0,0,0
4004,67800.72328502675,17.0,819.14,0,0,1
4005,70684.56329428124,18.0,416.92,0,0,0
4006,55678.25624020039,14.0,316.36,0,0,1
4008,107284.19103062763,17.0,767.16,0,0,0
4009,93220.51935079177,12.0,591.69,0,0,0
4010,9958.216376047392,16.0,404.62,1,0,0
4011,64298.29314548902,20.0,971.0,0,0,0
4012,36888.42856104289,18.0,481.7,1,0,0
4013,143527.94626384825,16.0,824.39,0,0,0
4014,24646.66044787358,12.0,745.89,0,0,0
4015,16909.528614613937,16.0,509.45,1,0,0
4016,94515.54440476057,14.0,841.79,0,0,0
4017,61816.78644636127,12.0,863.12,1,0,0
4019,49551.030195214924,16.0,624.73,1,0,0
4021,52338.796980759565,12.0,515.12,0,0,0
4022,52953.41214644373,20.0,895.09,1,0,0
4024,37338.46986155364,19.0,555.52,1,1,0
4025,66277.79196940905,12.0,309.62,0,0,0
4026,0.0,20.0,823.67,1,0,0
4028,9454.628798120724,13.0,672.95,1,0,0
4029,69875.35160140097,13.0,297.08,0,0,0
4030,10632.767458709905,14.0,617.33,0,0,0
4031,96847.7486450012,16.0,374.29,0,0,0
4032,29788.162593850342,17.0,791.32,1,0,0
4033,8740.994899823045,14.0,472.61,0,0,0
4034,10965.238190462673,16.0,767.85,1,0,0
4035,87.67949065293958,10.0,165.2,1,0,0
4037,168119.02824111204,12.0,509.27,0,0,0
4039,40720.19065031822,18.0,572.87,1,1,0
4040,34256.96082585366,13.0,989.52,1,0,0
4041,26214.409062867908,20.0,823.57,0,0,0
4042,21289.261383807996,13.0,749.97,1,0,0
4044,2922.649688431319,12.0,170.32,0,0,0
4047,40285.36913082528,15.0,255.28,1,1,0
4048,27787.94433962567,12.0,2.97,0,0,0
4049,0.0,15.0,566.19,1,0,0
4051,77474.24079132239,12.0,270.25,0,0,0
4052,53574.062617652584,11.0,266.2,1,0,0
4053,42608.48686636108,18.0,958.75,1,0,0
4054,99221.9567170836,13.0,381.05,0,0,1
4055,25467.957666616858,12.0,223.44,1,0,1
4057,74946.81791014256,12.0,581.51,0,0,0
4058,3896.866251241759,12.0,451.78,1,0,1
4059,36762.82543597254,9.0,202.01,0,0,0
4060,1116.9111302847282,12.0,234.4,1,0,0
4061,24820.247339660626,11.0,518.69,1,0,0
4062,57299.88869343948,18.0,979.34,1,0,0
4063,56517.55768793891,12.0,634.23,0,1,0
4064,272560.19345410547,17.0,864.53,0,0,0
4066,55234.49250371998,11.0,26.59,0,0,0
4067,12999.235195228508,12.0,816.06,1,0,0
4069,6816.598116094295,11.0,24.27,1,1,0
4071,32665.296998220012,12.0,482.61,1,0,0
4072,68592.0718440013,12.0,685.05,0,0,0
4073,38471.38337647397,15.0,192.89,0,0,0
4074,66625.72340645273,15.0,668.55,1,0,0
4075,2188.287010671091,12.0,822.76,1,0,0
4076,24742.26573145828,12.0,392.57,1,0,0
4077,41127.7372167203,13.0,30.86,0,0,0
4078,31025.309174575785,12.0,361.06,1,0,0
4079,79533.64799244628,12.0,137.25,0,0,0
4080,46448.3382168311,12.0,626.42,0,0,1
4081,81760.52446721593,16.0,645.08,1,0,0
4084,54137.40961265502,12.0,714.6,0,0,1
4089,0.0,12.0,185.83,1,1,0
4090,1034.1769724858593,18.0,134.11,1,1,0
4091,68642.66941988571,15.0,135.73,1,1,0
4097,86601.8910829262,16.0,568.76,0,0,0
4098,41523.3393523489,16.0,344.54,1,0,0
4099,84644.30702823,18.0,820.12,1,0,0
4100,106050.61586634383,18.0,845.04,0,0,0
4101,61919.415450173605,18.0,926.02,0,0,0
4103,15587.465004967036,18.0,144.88,1,0,1
4104,44965.06500932268,16.0,331.98,1,0,0
4105,0.0,16.0,281.84,1,0,0
4108,107585.6603931494,16.0,586.04,0,0,0
4109,54029.553019097926,18.0,741.77,0,0,0
4110,38031.0251732114,14.0,370.59,0,0,0
4111,46628.3805067836,19.0,851.24,1,0,0
4114,99370.08940666485,20.0,914.09,1,0,0
4115,43981.37992244479,10.0,101.79,1,0,1
4116,18346.08843537415,14.0,218.64,1,0,0
4117,0.0,12.0,51.24,1,0,0
4118,0.0,17.0,828.21,1,0,0
4119,41738.36523816847,11.0,20.45,0,0,0
4120,105661.0825826577,10.0,492.76,0,0,0
4121,17535.898130587913,8.0,181.3,0,0,0
4122,0.0,8.0,165.76,1,0,0
4123,34337.84328810311,16.0,212.56,0,0,1
4124,43088.19463646151,16.0,671.48,1,0,1
4125,0.0,13.0,726.09,0,0,1
4126,35989.358642507905,15.0,585.23,0,0,1
4127,22557.247882098658,12.0,120.89,1,0,1
4128,57134.957301600516,16.0,689.03,0,0,0
4129,42386.689388328086,11.0,737.27,0,0,0
4130,0.0,12.0,521.86,1,0,0
4131,39868.87396218007,13.0,901.37,0,0,0
4132,59239.44855330372,17.0,825.39,1,0,0
4133,66865.58953785147,20.0,482.52,0,0,0
4134,71978.71728501581,17.0,564.14,0,0,0
4135,21582.94692908101,17.0,247.85,1,0,0
4136,199596.21733665047,20.0,988.75,1,0,0
4137,90312.96831412548,18.0,965.47,1,0,0
4138,4544.398744062863,18.0,942.0,1,0,0
4139,204261.23788105417,18.0,829.78,0,0,0
4140,27032.748526358973,12.0,777.43,1,0,0
4141,45185.91742186749,15.0,831.71,1,0,0
4142,18591.354682313355,13.0,466.25,0,0,0
4143,55376.66239378401,16.0,323.94,1,0,0
4144,32262.628052371365,12.0,411.36,0,0,0
4145,56889.304508438334,16.0,817.06,1,0,0
4146,52527.69257063198,16.0,977.82,1,0,1
4147,27737.288200463634,14.0,990.53,1,0,1
4148,65318.67405836362,18.0,129.12,1,0,0
4149,119463.26956149154,16.0,790.78,0,0,0
4150,67268.9909297052,13.0,867.95,0,0,0
4152,45865.22108843537,11.0,461.65,0,0,0
4153,62050.61834915156,17.0,661.79,0,0,0
4156,58034.27586389677,12.0,411.65,0,0,0
4158,67410.94774283501,16.0,993.39,0,0,0
4159,116999.18463215022,18.0,886.66,1,0,0
4160,207119.88640420523,18.0,896.15,0,0,0
4161,223600.8640106034,16.0,672.07,0,0,0
4162,59203.2068905283,12.0,602.85,0,0,0
